FOODCODE,DESCRIPTION,F_TOTAL (cup eq.),F_CITMLB (cup eq.),F_OTHER (cup eq.),F_JUICE (cup eq.),V_TOTAL (cup eq.),V_DRKGR (cup eq.),V_REDOR_TOTAL (cup eq.),V_REDOR_TOMATO (cup eq.),V_REDOR_OTHER (cup eq.),V_STARCHY_TOTAL (cup eq.),V_STARCHY_POTATO (cup eq.),V_STARCHY_OTHER (cup eq.),V_OTHER (cup eq.),V_LEGUMES (cup eq.),G_TOTAL (oz. eq.),G_WHOLE (oz. eq.),G_REFINED (oz. eq.),PF_TOTAL (oz. eq.),PF_MPS_TOTAL (oz. eq.),PF_MEAT (oz. eq.),PF_CUREDMEAT (oz. eq.),PF_ORGAN (oz. eq.),PF_POULT (oz. eq.),PF_SEAFD_HI (oz. eq.),PF_SEAFD_LOW (oz. eq.),PF_EGGS (oz. eq.),PF_SOY (oz. eq.),PF_NUTSDS (oz. eq.),PF_LEGUMES (oz. eq.),D_TOTAL (cup eq.),D_MILK (cup eq.),D_YOGURT (cup eq.),D_CHEESE (cup eq.),OILS (grams),SOLID_FATS (grams),ADD_SUGARS (tsp. eq.),A_DRINKS (no. of drinks)
23201020,"Veal chop, NS as to cooking method, lean and fat eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,3.38,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0
23201030,"Veal chop, NS as to cooking method, lean only eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23203010,"Veal chop, fried, NS as to fat eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,3.06,2.93,2.93,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.68,0.14,0
23203020,"Veal chop, fried, lean and fat eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,3.06,2.93,2.93,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.68,0.14,0
23203030,"Veal chop, fried, lean only eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,3.06,2.93,2.93,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.68,0.14,0
23203100,"Veal chop, broiled, NS as to fat eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,3.38,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0
23203110,"Veal chop, broiled, lean and fat eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,3.38,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0
23203120,"Veal chop, broiled, lean only eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23204010,"Veal cutlet or steak, NS as to cooking method, NS as to fat eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23204020,"Veal cutlet or steak, NS as to cooking method, lean and fat eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23204030,"Veal cutlet or steak, NS as to cooking method, lean only eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23204200,"Veal cutlet or steak, broiled, NS as to fat eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23204210,"Veal cutlet or steak, broiled, lean and fat eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23204220,"Veal cutlet or steak, broiled, lean only eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23205010,"Veal cutlet or steak, fried, NS as to fat eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,3.06,2.93,2.93,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.68,0.14,0
23205020,"Veal cutlet or steak, fried, lean and fat eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,3.06,2.93,2.93,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.68,0.14,0
23205030,"Veal cutlet or steak, fried, lean only eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23210010,"Veal, roasted, NS as to fat eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,3.42,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0
23210020,"Veal, roasted, lean and fat eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,3.42,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0
23210030,"Veal, roasted, lean only eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23220010,"Veal, ground or patty, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23220020,"Mock chicken legs, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0.43,2.79,2.76,2.76,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,7.75,0,0
23220030,"Veal patty, breaded, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0.59,2.7,2.59,2.59,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,9.86,0.17,0
23310000,"Rabbit, NS as to domestic or wild, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23311100,"Rabbit, domestic, NS as to cooking method",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23311120,"Rabbit, NS as to domestic or wild, breaded, fried",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.35,3.1,3.1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68,0,0
23311200,"Rabbit, wild, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23321000,"Venison/deer, NFS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23321050,"Venison/deer, cured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,3.41,0,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0
23321100,"Venison/deer, roasted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23321200,"Venison/deer steak, cooked, NS as to cooking method",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,3.48,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0
23321250,"Venison/deer steak, breaded or floured, cooked, NS as to cooking method",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0.85,2.65,2.49,2.49,0,0,0,0,0,0.16,0,0,0,0,0,0,0,4.43,1.02,0.24,0
23321900,Venison/deer jerky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,2.16,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,16.69,3.51,0
23322100,Deer sausage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,2.87,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,18.58,0.49,0
23322300,"Deer chop, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,3.28,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07,0,0
23322350,"Venison/deer ribs, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23322400,"Venison/deer, stewed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23323100,"Moose, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23323500,"Bear, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,3.35,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51,0,0
23324100,"Caribou, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23326100,"Bison, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23331100,"Ground hog, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,3.34,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81,0,0
23332100,"Opossum, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,3.48,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0
23333100,"Squirrel, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23334100,"Beaver, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23335100,"Raccoon, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,3.31,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73,0,0
23340100,"Armadillo, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23345100,"Wild pig, smoked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.46,0,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23350100,"Ostrich, cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23410010,"Lamb, baby food, strained",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,2.65,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23420010,"Veal, baby food, strained",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,2.65,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24100000,"Chicken, NS as to part and cooking method, NS as to skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,0,0,0,3.51,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0
24100010,"Chicken, NS as to part and cooking method, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.44,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0
24100020,"Chicken, NS as to part and cooking method, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,0,0,0,3.51,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0
24102000,"Chicken, NS as to part, baked, broiled, or roasted, NS as to skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24102010,"Chicken, NS as to part, baked, broiled, or roasted, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,3.35,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,4.49,0,0
24102020,"Chicken, NS as to part, baked, broiled, or roasted, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24102050,"Chicken, NS as to part, rotisserie, NS as to skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,0,0,0,3.51,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0
24102060,"Chicken, NS as to part, rotisserie, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.44,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0
24102070,"Chicken, NS as to part, rotisserie, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,0,0,0,3.51,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0
24103000,"Chicken, NS as to part, stewed, NS as to skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24103010,"Chicken, NS as to part, stewed, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,3.34,0,0,0,3.34,0,0,0,0,0,0,0,0,0,0,0,4.67,0,0
24103020,"Chicken, NS as to part, stewed, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24103050,"Chicken, NS as to part, grilled without sauce, NS as to skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,3.43,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,1.99,0,0,0
24103055,"Chicken, NS as to part, grilled without sauce, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,3.27,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,1.99,4.4,0,0
24103060,"Chicken, NS as to part, grilled without sauce, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,3.43,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,1.99,0,0,0
24103070,"Chicken, NS as to part, grilled with sauce, NS as to skin eaten",0,0,0,0,0.02,0,0.02,0.02,0,0,0,0,0,0,0,0,0,2.8,2.8,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,1.99,0,1.31,0
24103075,"Chicken, NS as to part, grilled with sauce, skin eaten",0,0,0,0,0.02,0,0.02,0.02,0,0,0,0,0,0,0,0,0,2.67,2.67,0,0,0,2.67,0,0,0,0,0,0,0,0,0,0,1.99,3.59,1.31,0
24103080,"Chicken, NS as to part, grilled with sauce, skin not eaten",0,0,0,0,0.02,0,0.02,0.02,0,0,0,0,0,0,0,0,0,2.8,2.8,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,1.99,0,1.31,0
24104049,"Chicken, NS as to part, sauteed, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,3.27,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,1.99,4.4,0,0
24104051,"Chicken, NS as to part, sauteed, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,3.43,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,1.99,0,0,0
24107070,"Chicken, NS as to part, fried, coated, skin / coating eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,2.65,2.63,0,0,0,2.63,0,0,0.02,0,0,0,0.01,0.01,0,0,4.89,3.37,0,0
24107071,"Chicken, NS as to part, fried, coated, skin / coating not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,3.25,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,1.52,0,0,0
24107080,"Chicken, NS as to part, baked, coated, skin / coating eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,2.65,2.63,0,0,0,2.63,0,0,0.02,0,0,0,0.01,0.01,0,0,4.89,3.37,0,0
24107081,"Chicken, NS as to part, baked, coated, skin / coating not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,3.25,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,1.52,0,0,0
24120110,"Chicken breast, NS as to cooking method, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,3.53,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24120120,"Chicken breast, NS as to cooking method, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,3.53,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24122130,"Chicken breast, baked, broiled, or roasted, skin eaten, from raw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0,3.32,0,0,0,0,0,0,0,0,0,0,0,5.03,0,0
24122131,"Chicken breast, baked, broiled, or roasted, skin not eaten, from raw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24122140,"Chicken breast, baked or broiled, skin eaten, from pre-cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,3.53,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24122141,"Chicken breast, baked or broiled, skin not eaten, from pre-cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,3.53,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24122150,"Chicken breast, baked or broiled, skin eaten, from fast food / restaurant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,3.25,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,2,4.92,0,0
24122151,"Chicken breast, baked or broiled, skin not eaten, from fast food / restaurant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,3.42,0,0,0,3.42,0,0,0,0,0,0,0,0,0,0,2,0,0,0
24122160,"Chicken breast, baked, broiled, or roasted with marinade, skin eaten, from raw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,3.19,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,2,4.83,0,0
24122161,"Chicken breast, baked, broiled, or roasted with marinade, skin not eaten, from raw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,3.36,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,2,0,0,0
24122170,"Chicken breast, rotisserie, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,3.53,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24122171,"Chicken breast, rotisserie, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,3.53,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24123110,"Chicken breast, stewed, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,3.34,0,0,0,3.34,0,0,0,0,0,0,0,0,0,0,0,4.67,0,0
24123120,"Chicken breast, stewed, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24123300,"Chicken breast, grilled without sauce, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,3.26,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,2,4.93,0,0
24123301,"Chicken breast, grilled without sauce, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,3.43,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,2,0,0,0
24123310,"Chicken breast, grilled with sauce, skin eaten",0,0,0,0,0.02,0,0.02,0.02,0,0,0,0,0,0,0,0,0,2.66,2.66,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,2,4.03,1.32,0
24123311,"Chicken breast, grilled with sauce, skin not eaten",0,0,0,0,0.02,0,0.02,0.02,0,0,0,0,0,0,0,0,0,2.8,2.8,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,2,0,1.32,0
24124200,"Chicken breast, sauteed, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,3.26,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,2,4.93,0,0
24124201,"Chicken breast, sauteed, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,3.43,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,2,0,0,0
24127200,"Chicken breast, fried, coated, skin / coating eaten, from raw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0.47,2.61,2.59,0,0,0,2.59,0,0,0.02,0,0,0,0,0,0,0,7,4.01,0,0
24127201,"Chicken breast, fried, coated, skin / coating not eaten, from raw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,3.43,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,2,0,0,0
24127202,"Chicken breast, fried, coated, prepared skinless, coating eaten, from raw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0.47,2.75,2.73,0,0,0,2.73,0,0,0.02,0,0,0,0,0,0,0,7,0,0,0
24127210,"Chicken breast, fried, coated, skin / coating eaten, from pre-cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0.57,2.48,2.46,0,0,0,2.46,0,0,0.02,0,0,0,0,0,0,0,7.99,3.82,0,0
24127211,"Chicken breast, fried, coated, skin / coating not eaten, from pre-cooked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,3.43,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,2,0,0,0
24127220,"Chicken breast, fried, coated, skin / coating eaten, from fast food / restaurant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.86,2.12,2.09,0,0,0,2.09,0,0,0.03,0,0,0,0.01,0.01,0,0,10.51,1.65,0,0
24127221,"Chicken breast, fried, coated, skin / coating not eaten, from fast food / restaurant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0.47,2.55,2.53,0,0,0,2.53,0,0,0.02,0,0,0,0,0,0,0,7.94,0,0,0
24127500,"Chicken breast, baked, coated, skin / coating eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.32,2.93,2.92,0,0,0,2.92,0,0,0.01,0,0,0,0,0,0,0,2,4.49,0,0
24127501,"Chicken breast, baked, coated, skin / coating not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,3.43,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,2,0,0,0
24130210,"Chicken leg, drumstick and thigh, NS as to cooking method, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,3.36,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0
24130220,"Chicken leg, drumstick and thigh, NS as to cooking method, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,3.49,0,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0
24132230,"Chicken leg, drumstick and thigh, baked or broiled, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,3.37,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,3.95,0,0
24132231,"Chicken leg, drumstick and thigh, baked or broiled, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.51,0,0,0,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24132240,"Chicken leg, drumstick and thigh, rotisserie, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,3.36,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0
24132241,"Chicken leg, drumstick and thigh, rotisserie, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,3.49,0,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0
24133210,"Chicken leg, drumstick and thigh, stewed, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,3.33,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,4.67,0,0
24133220,"Chicken leg, drumstick and thigh, stewed, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24134100,"Chicken leg, drumstick and thigh, grilled without sauce, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,3.29,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,1.98,3.88,0,0
24134101,"Chicken leg, drumstick and thigh, grilled without sauce, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,3.43,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0
24134150,"Chicken leg, drumstick and thigh, grilled with sauce, skin eaten",0,0,0,0,0.02,0,0.02,0.02,0,0,0,0,0,0,0,0,0,2.69,2.69,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,1.98,3.16,1.3,0
24134151,"Chicken leg, drumstick and thigh, grilled with sauce, skin not eaten",0,0,0,0,0.02,0,0.02,0.02,0,0,0,0,0,0,0,0,0,2.8,2.8,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,1.98,0,1.3,0
24134300,"Chicken leg, drumstick and thigh, sauteed, skin eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,3.29,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,1.98,3.88,0,0
24134301,"Chicken leg, drumstick and thigh, sauteed, skin not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,3.43,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0
24137300,"Chicken leg, drumstick and thigh, fried, coated, skin / coating eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0.47,2.65,2.63,0,0,0,2.63,0,0,0.02,0,0,0,0,0,0,0,6.96,3.18,0,0
24137301,"Chicken leg, drumstick and thigh, fried, coated, skin / coating not eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.44,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,1.99,0,0,0
24137310,"Chicken leg, drumstick and thigh, baked, coated, skin / coating eaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0.31,2.97,2.96,0,0,0,2.96,0,0,0.01,0,0,0,0,0,0,0,1.98,3.54,0,0
